Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,amenities_count,size_category,occupancy_demand
56336,37,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
51845,38,3,2,1,1,0,1,Semi Furnished,4.4,120,1,1,1,1,1,1,8,1,2
139879,105,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
139391,53,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,2,1
141203,75,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
143319,61,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
112141,82,4,2,1,1,1,1,Fully Furnished,4.4,63,1,1,1,1,1,2,9,3,0
18267,24,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,5,0,2
25472,27,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,5,0,2
130291,93,4,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,3,0
20371,29,2,1,1,1,0,0,Unfurnished,4.7,185,1,1,1,0,1,0,6,0,2
148131,99,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
55725,36,3,2,1,1,0,1,Semi Furnished,4,3,1,1,1,1,1,1,8,1,2
63425,37,3,2,1,1,0,1,Semi Furnished,4.6,91,1,1,1,1,1,1,8,1,2
33929,30,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0,6,1,2
42731,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
85693,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
4135,19,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,4,0,2
94815,43,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
131119,58,4,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2,9,2,1
82846,59,4,2,1,1,1,1,Fully Furnished,2.7,3,1,1,1,1,1,2,9,2,1
82745,53,5,1,1,1,1,1,Fully Furnished,4.6,54,1,1,1,1,1,2,9,2,2
111797,56,6,2,1,1,1,1,Fully Furnished,4,136,1,1,1,1,1,2,9,2,1
81078,44,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
16434,28,1,1,1,1,0,0,Unfurnished,4,23,0,1,1,0,0,0,4,0,2
13748,22,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,4,0,2
101734,70,5,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,2,1
139693,85,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
67895,44,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
111388,108,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
145721,51,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
134208,54,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
40272,35,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
37832,32,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
89518,50,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
49559,33,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
85215,51,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
128844,92,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
123781,117,4,3,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,3,1
88109,60,4,1,1,1,1,1,Fully Furnished,4.5,75,1,1,1,1,1,2,9,2,2
104063,120,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
148884,97,4,3,1,1,1,1,Fully Furnished,5,1,1,1,1,1,1,2,9,3,0
142656,80,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
93026,59,3,1,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,2,1
5376,18,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,1,0,5,0,2
20850,34,1,1,1,1,0,0,Unfurnished,4.6,18,1,0,1,0,1,0,5,1,2
132779,120,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
9954,17,1,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,1,0,4,0,2
8885,15,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,3,0,2
6865,17,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,3,0,2
92028,40,4,1,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,1,2
82559,51,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
5856,15,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,5,0,2
60131,42,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
48753,37,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
86797,54,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
126665,76,4,2,1,1,1,1,Fully Furnished,4,44,1,1,1,1,1,2,9,3,0
53727,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
8908,18,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,4,0,2
63277,35,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
106829,89,6,2,1,1,1,1,Fully Furnished,4.6,91,1,1,1,1,1,2,9,3,1
133298,60,6,2,1,1,1,1,Fully Furnished,4,136,1,1,1,1,1,2,9,2,1
113887,51,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
12924,13,0,1,0,1,0,0,Unfurnished,4.6,18,0,1,0,1,0,0,3,0,2
20087,34,1,1,1,1,0,1,Unfurnished,4.5,152,1,1,1,1,0,0,7,1,2
112866,59,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
131133,68,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
146415,104,4,3,1,1,1,1,Fully Furnished,4.1,98,1,1,1,1,1,2,9,3,0
26749,31,2,1,1,1,0,0,Unfurnished,4.5,152,1,1,0,0,0,0,4,1,2
146863,108,6,3,1,1,1,1,Fully Furnished,4.5,839,1,1,1,1,1,2,9,3,0
144738,66,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
86038,59,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
34441,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0,6,1,2
141618,84,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
85694,45,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
41292,35,2,1,1,1,0,1,Semi Furnished,4.5,44,1,0,0,1,1,1,6,1,2
45556,40,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
37717,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
55641,42,3,2,1,1,1,1,Semi Furnished,4.2,9,1,1,1,1,1,1,9,1,2
128707,98,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
19863,25,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,1,1,0,6,0,2
21915,34,2,1,1,1,0,0,Unfurnished,4.7,185,1,0,0,0,1,0,4,1,2
121507,102,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
84460,46,5,1,1,1,1,1,Fully Furnished,4.2,19,1,1,1,1,1,2,9,1,2
124880,117,6,3,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,3,1
51040,42,4,2,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1,9,1,2
95289,53,3,1,1,1,1,1,Fully Furnished,2.2,9,1,1,1,1,1,2,9,2,1
114092,103,6,2,1,1,1,1,Fully Furnished,4.5,33,1,1,1,1,1,2,9,3,1
117234,54,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
80085,40,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
46210,30,1,2,1,1,0,1,Semi Furnished,3.7,365,1,0,1,1,1,1,7,1,1
126809,113,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
20610,34,2,1,1,1,0,1,Unfurnished,4.2,185,1,1,0,0,1,0,6,1,2
41360,38,3,2,1,1,1,1,Semi Furnished,4.7,21,1,1,0,1,1,1,8,1,2
56732,43,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
60342,35,2,1,1,1,0,1,Semi Furnished,1,1,1,1,1,1,1,1,8,1,1
96438,56,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
4044,16,0,1,1,0,0,0,Unfurnished,4.2,85,0,0,1,1,0,0,3,0,2
31083,28,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,5,0,2
125484,76,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
61056,40,2,1,1,1,1,1,Semi Furnished,4.3,72,1,1,1,1,1,1,9,1,2
73806,58,5,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
6241,23,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,6,0,2
42401,40,3,1,1,1,0,1,Semi Furnished,2.2,9,1,0,1,1,1,1,7,1,2
12188,25,0,1,1,1,0,0,Unfurnished,4.6,35,1,0,1,1,1,0,6,0,2
13807,28,1,1,1,1,0,1,Unfurnished,4.7,185,0,0,0,1,1,0,5,0,2
50573,43,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
111863,74,5,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
128054,88,5,2,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,3,0
43394,33,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
145033,120,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
14878,27,1,1,1,1,0,1,Unfurnished,5,6,0,1,0,0,0,0,4,0,2
97454,41,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
27944,30,2,1,1,1,0,0,Unfurnished,4.1,36,1,1,0,1,0,0,5,1,2
5558,17,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,0,1,0,3,0,2
62170,37,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
113083,82,5,3,1,1,1,1,Fully Furnished,4.3,65,1,1,1,1,1,2,9,3,0
91475,47,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
136235,88,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
63016,45,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
4234,15,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,4,0,2
56694,45,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
124063,65,6,2,1,1,1,1,Fully Furnished,4.1,19,1,1,1,1,1,2,9,2,1
51817,42,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
65158,40,4,2,1,1,1,1,Semi Furnished,4.6,16,1,1,1,1,1,1,9,1,2
134235,83,5,2,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2,9,3,0
71619,60,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
84569,51,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
85749,43,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
80797,44,5,2,1,1,1,1,Fully Furnished,4.4,126,1,1,1,1,1,2,9,1,2
50909,45,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
99222,57,5,1,1,1,1,1,Fully Furnished,4.1,27,1,1,1,1,1,2,9,2,1
114476,68,4,2,1,1,1,1,Fully Furnished,4.3,23,1,1,1,1,1,2,9,2,1
47541,34,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
51480,39,2,2,1,1,0,1,Semi Furnished,4.6,1872,1,1,1,1,1,1,8,1,2
115131,117,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
121724,54,6,3,1,1,1,1,Fully Furnished,4.3,23,1,1,1,1,1,2,9,2,1
71501,57,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
26773,33,2,1,1,1,0,1,Unfurnished,4.5,152,1,0,0,1,0,0,5,1,2
17340,27,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,0,2
63665,41,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
120475,91,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
124912,53,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
9851,17,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0,6,0,2
5604,18,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,0,2
135811,97,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
133992,114,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
56522,38,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
25858,28,1,1,1,1,0,0,Unfurnished,3.9,87,1,1,1,0,1,0,6,0,2
44879,38,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
139430,52,4,2,1,1,1,1,Fully Furnished,4.1,254,1,1,1,1,1,2,9,2,1
128704,63,5,2,1,1,1,1,Fully Furnished,4.6,12990,1,1,1,1,1,2,9,2,1
57042,35,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
28607,26,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,0,2
29986,27,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,4,0,2
72913,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
142072,117,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,3,0
130798,105,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
103416,93,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
94889,53,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
89069,40,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
89798,41,4,1,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,1,2
144083,112,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
12082,22,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,0,0,0,2,0,2
74084,53,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
13253,28,1,1,1,1,0,0,Unfurnished,4.5,103,0,0,0,0,1,0,3,0,2
69847,44,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
81492,57,5,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,2,1
29977,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,1,0,8,1,2
12877,17,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,4,0,2
118255,89,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
38538,30,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
137416,56,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
43497,38,1,2,1,1,1,1,Semi Furnished,4,3,1,0,1,1,1,1,8,1,2
137928,63,5,2,1,1,1,1,Fully Furnished,4.3,86,1,1,1,1,1,2,9,2,1
120197,115,5,2,1,1,1,1,Fully Furnished,3.7,107,1,1,1,1,1,2,9,3,0
100681,100,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
49266,33,2,1,1,1,1,1,Semi Furnished,4.2,85,1,1,1,1,1,1,9,1,2
44016,36,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
21731,25,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,1,0,8,0,2
149418,98,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
93849,60,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
60722,36,4,2,1,1,0,1,Semi Furnished,4.4,125,1,1,1,1,1,1,8,1,2
29039,35,2,1,1,1,0,1,Unfurnished,4.8,16,1,1,0,1,1,0,7,1,2
83106,56,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
30469,29,1,1,1,1,0,1,Unfurnished,4.3,113,1,1,1,0,1,0,7,0,2
44167,33,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
78605,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
16132,22,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,5,0,2
139984,106,4,3,1,1,1,1,Fully Furnished,4.4,77,1,1,1,1,1,2,9,3,0
59451,38,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
88113,49,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
45934,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
121235,72,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
119135,93,6,3,1,1,1,1,Fully Furnished,4.4,77,1,1,1,1,1,2,9,3,0
48683,33,2,1,1,1,1,1,Semi Furnished,4.5,152,1,1,1,1,1,1,9,1,2
64880,38,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
18901,23,1,1,1,1,0,1,Unfurnished,4.5,36355,1,1,0,0,0,0,5,0,2
131906,92,4,3,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,3,0
96985,44,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
64252,45,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
74755,54,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
26366,35,2,1,1,1,0,1,Unfurnished,4.3,65,1,1,0,1,0,0,6,1,2
93313,47,4,1,1,1,1,1,Fully Furnished,4.3,192,1,1,1,1,1,2,9,1,2
32022,28,1,1,1,1,0,0,Unfurnished,4.8,4,1,0,0,1,1,0,5,0,2
65927,42,3,2,1,1,0,1,Semi Furnished,4.7,185,1,1,1,1,1,1,8,1,2
38202,38,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,6,1,2
14769,25,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,4,0,2
8821,19,0,1,0,1,0,0,Unfurnished,4.5,13607,0,0,1,0,0,0,2,0,2
28419,33,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,6,1,2
42172,32,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
148694,80,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
41064,30,2,1,1,1,1,1,Semi Furnished,4.5,152,1,1,1,1,1,1,9,1,2
97783,49,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
72662,52,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
74486,54,3,2,1,1,1,1,Semi Furnished,4.6,194,1,1,1,1,1,1,9,2,2
80368,42,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
94843,44,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
72686,59,3,2,1,1,1,1,Semi Furnished,4.3,396,1,1,1,1,1,1,9,2,2
41223,33,1,1,1,1,1,1,Semi Furnished,4,3,1,0,1,1,1,1,8,1,2
27037,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0,6,0,2
37297,39,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
52189,35,3,2,1,1,0,1,Semi Furnished,5,6,1,1,1,1,1,1,8,1,2
100333,120,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
129674,90,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
26687,25,1,1,1,1,0,0,Unfurnished,4.2,85,1,1,0,0,1,0,5,0,2
21534,33,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,4,1,2
12463,25,0,1,0,1,0,0,Unfurnished,4.5,75,0,0,0,0,1,0,2,0,2
109733,119,4,3,1,1,1,1,Fully Furnished,4.2,35,1,1,1,1,1,2,9,3,1
34258,28,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,6,0,2
72748,49,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
23980,33,1,1,1,1,0,1,Unfurnished,3.8,6,1,1,0,1,1,0,7,1,2
133544,79,5,3,1,1,1,1,Fully Furnished,4.3,23,1,1,1,1,1,2,9,3,0
33823,27,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,7,0,2
47382,39,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,6,1,2
101721,64,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
40132,30,2,1,1,1,0,1,Semi Furnished,4.5,6377,1,0,1,1,1,1,7,1,2
122166,65,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
89650,60,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
101582,88,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
114582,97,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
73193,53,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
83192,42,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
108800,65,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
98448,46,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
9513,24,1,1,0,0,0,0,Unfurnished,5,6,1,0,0,1,0,0,2,0,2
67475,35,2,1,1,1,1,1,Semi Furnished,4,23,1,1,1,1,1,1,9,1,2
72945,58,4,1,1,1,1,1,Semi Furnished,4.3,148,1,1,1,1,1,1,9,2,2
147567,54,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
117214,76,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
124880,119,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
86579,52,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
107168,89,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
78101,49,3,1,1,1,1,1,Fully Furnished,4,136,1,1,1,1,1,2,9,1,2
76565,40,5,1,1,1,1,1,Fully Furnished,4.3,23,1,1,1,1,1,2,9,1,2
81359,43,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
79531,55,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
5206,23,1,1,0,0,0,0,Unfurnished,4.4,77,1,0,1,1,1,0,4,0,2
68006,42,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
60163,36,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
9046,24,1,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,5,0,2
107627,82,6,3,1,1,1,1,Fully Furnished,4.5,26,1,1,1,1,1,2,9,3,0
33182,35,2,1,1,1,0,1,Unfurnished,4.5,75,1,0,1,0,1,0,6,1,2
117999,69,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
57430,45,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
23640,29,1,1,1,1,0,0,Unfurnished,4.2,85,1,0,0,0,0,0,3,0,2
64008,41,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
28952,33,2,1,1,1,0,0,Unfurnished,4.5,251,1,1,0,0,0,0,4,1,2
112038,56,5,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,2,1
90517,59,3,1,1,1,1,1,Fully Furnished,4.1,83,1,1,1,1,1,2,9,2,1
68030,37,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
38204,38,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
81215,42,3,1,1,1,1,1,Fully Furnished,3.8,6,1,1,1,1,1,2,9,1,1
84356,41,4,1,1,1,1,1,Fully Furnished,4.3,192,1,1,1,1,1,2,9,1,2
41000,30,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
4830,22,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,0,0,4,0,2
53999,39,4,2,1,1,0,1,Semi Furnished,4.3,23,1,1,1,1,1,1,8,1,2
127272,87,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
